scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B483:1:1,Formicidae,,,,,,family,,B483:1,accepted,,,,,,,,,Formicidae,,,,,FORMICIDAE,,CLRKP,4342,CLRKP,4342
B483:1:2,"Ponerinae Lepeletier, 1836","Lepeletier, 1836",,,,,subfamily,,B483:1,accepted,,,B483:1:1,Formicidae,,,,,Formicidae,Ponerinae,,,Formicidae,"PONERINAE Lepeletier, 1836",,CMJV8,,CMJV8,
B483:1:3,"Ponera Latreille, 1802","Latreille, 1802",,,,,genus,,B483:1,accepted,,,B483:1:2,"Ponerinae Lepeletier, 1836",,,,,Formicidae,Ponerinae,Ponera,,Formicidae | Ponerinae,"Ponera Latreille, 1802",,63NZ7,1317227,63NZ7,1317227
B483:1:4,"Ponera coarctata Latreille, 1802","Latreille, 1802",Ponera,,coarctata,,species,,B483:1,accepted,,,B483:1:3,"Ponera Latreille, 1802",,,,,Formicidae,Ponerinae,Ponera,,Formicidae | Ponerinae | Ponera,"coarctata Latreille, 1802",,4LTMW,5035388,4LTMW,5035388
B483:1:5,"Hypoponera Santschi, 1938","Santschi, 1938",,,,,genus,,B483:1,accepted,,,B483:1:2,"Ponerinae Lepeletier, 1836",,,,,Formicidae,Ponerinae,Hypoponera,,Formicidae | Ponerinae,"Hypoponera Santschi, 1938",,52V8,1326614,52V8,1326614
B483:1:6,"Hypoponera eduardi (Forel, 1894)","(Forel, 1894)",Hypoponera,,eduardi,,species,,B483:1,accepted,,,B483:1:5,"Hypoponera Santschi, 1938",,,,,Formicidae,Ponerinae,Hypoponera,,Formicidae | Ponerinae | Hypoponera,"eduardi (Forel, 1894)",,3NY28,1326693,3NY28,1326693
B483:1:7,"Ponera eduardi Forel, 1894","Forel, 1894",Ponera,,eduardi,,species,,B483:1,synonym,B483:1:6,"Hypoponera eduardi (Forel, 1894)",,,,,,,Formicidae,Ponerinae,Hypoponera,,Formicidae | Ponerinae | Hypoponera,"Ponera eduardi Forel, 1894",,CMJGY,7955582,3NY28,1326693
B483:1:8,"Hypoponera puntatissima Roger, 1859","Roger, 1859",Hypoponera,,puntatissima,,species,,B483:1,accepted,,,B483:1:5,"Hypoponera Santschi, 1938",,,,,Formicidae,Ponerinae,Hypoponera,,Formicidae | Ponerinae | Hypoponera,"puntatissima Roger, 1859",,3NY46,1326634,3NY46,1326634
B483:1:9,Ponera androgyna Rog.,Rog.,Ponera,,androgyna,,species,,B483:1,synonym,B483:1:8,"Hypoponera puntatissima Roger, 1859",,,,,,,Formicidae,Ponerinae,Hypoponera,,Formicidae | Ponerinae | Hypoponera,Ponera androgyna Rog.,,CMJCW,12013799,3NY46,1326634
B483:1:10,"Cryptopone Emery, 1892","Emery, 1892",,,,,genus,,B483:1,accepted,,,B483:1:2,"Ponerinae Lepeletier, 1836",,,,,Formicidae,Ponerinae,Cryptopone,,Formicidae | Ponerinae,"Cryptopone Emery, 1892",,3WRD,1324248,3WRD,1324248
B483:1:11,"Cryptopone ochraceum (Mayr, 1855)","(Mayr, 1855)",Cryptopone,,ochraceum,,species,,B483:1,accepted,,,B483:1:10,"Cryptopone Emery, 1892",,,,,Formicidae,Ponerinae,Cryptopone,,Formicidae | Ponerinae | Cryptopone,"ochraceum (Mayr, 1855)",,ZYZM,1324250,ZYZM,1324250
